Gender,Age,Married,Number of Dependents,Latitude,Longitude,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Multiple Lines,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status
0,42,0,0,37.424342,-122.165641,0,69,18.47,1,1,28.0,1,0,1,1,1,1,1,1,2,1,1,85.35,5897.4,0.0,0,1274.43,7171.83,1
1,64,0,0,37.474396,-120.875917,0,20,12.6,0,1,29.0,1,0,1,0,0,1,1,1,0,0,1,64.4,1398.6,0.0,0,252.0,1650.6,1
0,28,1,0,33.890046,-117.455583,1,2,9.79,0,2,41.0,1,0,0,0,0,0,0,1,0,1,0,74.4,139.4,0.0,0,19.58,158.98,0
0,76,1,2,33.79499,-118.065591,1,1,15.28,0,2,30.0,0,0,0,0,0,0,0,1,0,1,2,70.45,70.45,0.0,0,15.28,85.73,0
0,44,1,0,36.822715,-119.761826,7,72,6.58,1,2,7.0,1,0,1,0,1,1,1,1,2,1,1,105.0,7589.8,0.0,0,473.76,8063.56,1
1,25,0,3,33.054579,-117.25665,0,23,1.58,0,1,47.0,0,1,0,1,0,0,1,1,0,1,0,55.3,1284.2,0.0,0,36.34,1320.54,1
1,58,1,0,38.486502,-121.334051,4,36,40.58,1,2,12.0,0,0,0,0,1,1,1,1,0,1,0,95.4,3474.2,0.0,0,1460.88,4935.08,1
1,70,1,0,36.959731,-120.653519,0,59,10.78,1,2,15.0,0,0,0,0,1,1,0,1,0,1,0,93.85,5574.75,8.13,0,636.02,6202.64,0
1,22,1,3,37.255479,-121.889838,4,72,8.33,1,2,59.0,1,0,1,0,1,1,1,0,2,1,0,105.55,7542.25,0.0,10,599.76,8152.01,1
0,22,0,0,34.074492,-118.01462,0,37,24.04,1,2,59.0,0,1,1,0,1,1,1,1,0,1,0,101.9,3545.35,0.0,0,889.48,4434.83,0
1,21,0,2,33.940619,-117.9513,0,3,14.6,1,2,71.0,0,0,0,0,0,0,1,1,0,1,0,74.4,229.55,8.74,0,43.8,264.61,0
0,75,1,0,36.303793,-119.375646,0,54,33.49,1,2,8.0,0,1,0,0,1,1,1,1,1,1,1,101.5,5373.1,0.0,0,1808.46,7181.56,0
1,59,1,0,37.758085,-122.434801,1,60,35.22,1,2,16.0,0,1,1,0,1,0,0,1,0,1,0,95.75,5742.9,0.0,0,2113.2,7856.1,0
0,35,1,0,33.972119,-118.020188,8,58,37.95,1,2,18.0,1,1,1,0,1,1,1,1,1,1,1,110.65,6526.65,0.0,0,2201.1,8727.75,1
0,64,1,0,33.778436,-118.118648,1,31,12.03,0,2,9.0,0,1,0,0,0,1,1,1,0,1,0,83.85,2674.15,11.37,0,372.93,3035.71,1
0,62,0,0,37.946282,-121.139499,0,3,20.1,1,1,29.0,0,0,0,0,1,0,0,0,0,1,0,60.25,170.5,0.0,70,60.3,300.8,1
1,20,0,0,34.9436,-115.287901,0,55,12.28,0,1,48.0,1,0,1,1,0,0,0,1,2,1,0,59.2,3175.85,0.0,0,675.4,3851.25,1
0,58,0,0,37.222842,-121.988727,0,1,26.53,0,1,30.0,0,0,0,0,0,0,0,1,0,0,1,44.4,44.4,0.0,0,26.53,70.93,0
1,44,1,0,39.099204,-121.137962,1,49,14.21,0,2,23.0,0,1,0,0,1,0,0,1,0,1,1,85.3,4297.95,0.0,0,696.29,4994.24,1
0,72,0,0,36.391777,-119.372842,0,39,10.03,1,2,13.0,0,0,1,0,1,1,0,1,2,1,0,99.75,4036.0,0.0,0,391.17,4427.17,1
1,43,1,0,37.343827,-121.883119,9,66,37.71,1,1,15.0,1,1,1,0,0,0,0,1,2,1,1,66.1,4428.45,0.0,0,2488.86,6917.31,1
1,74,0,0,37.521708,-120.426843,0,9,7.11,0,1,12.0,0,0,0,1,0,0,0,1,2,0,2,49.2,447.9,0.0,0,63.99,511.89,1
1,56,1,0,37.982716,-120.343732,9,22,48.68,0,2,18.0,0,0,1,0,1,0,0,1,0,1,0,87.0,1850.65,0.0,0,1070.96,2921.61,1
1,40,0,0,34.129677,-117.154277,0,15,11.75,1,1,28.0,0,0,0,0,0,0,0,1,0,1,0,49.0,749.25,0.0,0,176.25,925.5,1
0,37,1,0,38.067204,-122.524004,1,28,18.31,0,2,13.0,0,0,0,0,1,1,1,1,1,1,0,90.1,2598.95,0.0,0,512.68,3111.63,0
1,47,0,0,33.507255,-117.029473,0,3,5.39,0,2,10.0,0,0,0,0,1,1,1,1,0,0,1,90.7,237.65,0.0,0,16.17,253.82,1
0,34,1,0,34.052917,-118.255178,3,47,38.15,1,2,14.0,0,0,1,0,1,1,1,1,0,1,0,100.5,4707.1,0.0,0,1793.05,6500.15,1
0,21,0,0,33.864622,-118.179626,0,67,8.71,1,1,41.0,1,0,1,1,1,1,1,1,2,1,2,85.25,5714.2,1.31,0,583.57,6296.46,1
0,78,0,0,33.141265,-116.967221,0,18,21.09,0,2,18.0,0,1,0,0,0,0,0,0,0,1,0,74.7,1294.6,0.0,20,379.62,1694.22,1
1,47,1,0,40.198234,-120.18089,1,62,33.7,0,0,15.0,0,1,1,1,0,0,0,1,2,1,1,60.15,3753.2,0.0,0,2089.4,5842.6,1
0,51,0,0,38.235021,-122.557332,0,41,6.16,1,1,12.0,0,1,1,0,1,1,1,1,1,1,0,80.55,3263.9,0.0,0,252.56,3516.46,1
0,64,0,0,35.097323,-118.171288,0,44,18.42,1,1,22.0,0,0,0,0,0,0,0,1,0,1,1,50.15,2139.1,0.0,0,810.48,2949.58,1
0,59,0,0,41.388397,-122.794636,0,53,33.88,0,2,6.0,0,1,1,1,0,1,1,1,1,1,1,94.45,5042.75,0.0,0,1795.64,6838.39,1
0,79,1,0,37.524721,-120.757977,2,54,43.71,1,2,12.0,1,1,1,1,1,1,0,1,1,1,0,115.6,6431.05,0.0,0,2360.34,8791.39,1
1,39,0,0,36.362741,-121.869685,0,24,25.68,1,2,6.0,0,1,0,0,1,1,1,1,0,1,0,99.65,2404.85,0.0,0,616.32,3021.17,1
1,32,0,0,37.444314,-122.149996,0,33,34.85,0,2,27.0,0,1,0,1,0,0,0,1,2,0,0,80.6,2651.1,0.0,0,1150.05,3801.15,1
1,58,1,0,37.84771,-120.486589,1,66,42.85,1,1,21.0,1,1,0,1,1,1,1,1,2,0,0,85.25,5538.35,0.0,0,2828.1,8366.45,1
1,19,1,0,33.764018,-117.931507,1,63,13.45,1,1,69.0,1,1,1,0,1,1,1,1,2,0,1,83.5,5435.0,0.0,0,847.35,6282.35,1
0,45,1,0,40.689243,-122.037023,0,23,38.81,0,2,28.0,0,1,1,1,0,0,0,1,0,0,0,83.8,1900.25,0.0,0,892.63,2792.88,0
1,23,0,0,33.21846,-117.116916,0,10,30.3,0,1,73.0,0,0,0,0,0,1,1,0,0,1,0,56.75,503.25,0.0,30,303.0,836.25,1
1,62,0,0,33.794209,-118.317354,0,29,48.2,0,2,19.0,0,0,1,1,1,1,1,1,0,1,1,98.8,2807.1,0.0,0,1397.8,4204.9,1
0,70,1,0,38.93496,-122.792243,8,62,22.74,1,2,18.0,1,0,1,0,1,1,1,1,1,1,0,104.85,6312.9,0.0,0,1409.88,7722.78,1
1,34,1,0,38.689174,-121.218435,1,41,15.91,1,1,29.0,0,0,1,0,1,1,1,1,1,1,0,73.0,3001.2,0.0,0,652.31,3653.51,0
1,47,0,0,38.224869,-119.755729,0,43,49.13,1,2,25.0,0,1,0,0,0,0,0,1,0,1,0,77.85,3365.85,0.0,0,2112.59,5478.44,0
0,63,0,1,33.429488,-117.609432,0,26,2.48,0,2,19.0,0,1,1,1,1,1,1,1,2,1,0,105.45,2715.3,0.0,0,64.48,2779.78,1
0,58,1,0,39.125311,-121.392283,9,19,10.68,0,2,23.0,0,0,1,0,1,1,1,1,0,1,0,96.8,1743.05,0.0,0,202.92,1945.97,1
0,74,0,0,40.160386,-120.835428,0,45,34.12,1,2,15.0,0,0,1,0,1,1,0,1,1,1,0,102.15,4735.35,0.0,0,1535.4,6270.75,1
1,43,0,0,39.455555,-123.683979,0,32,15.52,0,1,12.0,0,0,0,0,1,1,1,1,1,1,0,64.85,2010.95,0.0,0,496.64,2507.59,1
1,37,1,1,33.867257,-118.330794,0,55,49.06,1,2,27.0,1,1,0,0,1,0,0,1,0,1,0,96.75,5238.9,0.0,0,2698.3,7937.2,0
0,58,0,0,32.984395,-117.013454,0,49,7.51,0,1,13.0,0,0,1,1,1,1,1,1,2,1,0,74.45,3721.9,0.0,0,367.99,4089.89,1
1,49,1,0,37.051166,-122.056194,1,61,15.15,1,2,28.0,1,0,1,1,1,0,0,1,0,0,0,99.4,5943.65,0.0,0,924.15,6867.8,1
0,41,0,0,40.053684,-120.743116,0,1,8.31,0,2,27.0,0,0,0,0,0,0,0,1,0,1,0,69.5,69.5,0.0,0,8.31,77.81,0
0,61,0,3,40.7666,-123.80458,0,23,25.85,0,0,53.0,0,0,0,1,0,0,0,1,1,1,0,49.45,1119.35,0.0,0,594.55,1713.9,1
1,28,0,0,32.800671,-116.483363,0,21,28.54,1,2,42.0,0,0,0,0,0,0,1,1,0,1,0,73.7,1558.7,0.0,0,599.34,2158.04,1
0,39,0,0,38.460517,-122.790335,0,1,33.88,0,2,26.0,0,0,0,0,0,1,1,1,0,1,0,79.7,79.7,0.0,0,33.88,113.58,0
1,78,1,0,37.266388,-122.26308,1,5,6.66,1,2,14.0,0,0,1,0,0,0,0,0,0,1,0,-1.0,343.95,0.0,20,33.3,397.25,0
1,61,1,0,39.396585,-121.38029,10,24,32.86,0,0,30.0,1,0,0,1,1,1,1,1,1,0,0,74.4,1712.9,0.0,0,788.64,2501.54,1
0,72,0,0,38.830739,-122.196202,0,27,16.94,1,2,11.0,0,0,1,0,0,1,0,1,0,0,1,88.3,2467.75,0.0,0,457.38,2925.13,0
0,78,0,0,38.591134,-121.161585,0,5,42.33,0,2,9.0,0,0,1,0,0,0,0,1,0,1,1,75.55,349.65,0.0,0,211.65,561.3,0
0,33,1,1,35.349241,-116.770281,5,2,29.03,0,2,10.0,0,0,0,0,0,0,0,1,0,1,0,71.65,135.75,0.0,0,58.06,193.81,1
0,41,0,0,40.171312,-121.120605,0,1,10.19,0,2,9.0,0,0,0,0,0,0,0,1,0,0,2,71.1,71.1,0.0,0,10.19,81.29,0
0,74,1,0,33.309852,-116.823091,3,60,27.68,1,2,26.0,0,0,1,0,1,1,0,1,1,1,1,100.5,6029.0,0.0,0,1660.8,7689.8,1
1,57,1,0,32.99356,-117.207121,6,37,4.5,1,1,9.0,1,0,1,1,0,0,0,1,2,1,1,62.8,2278.75,16.97,0,166.5,2428.28,1
1,42,0,0,37.350284,-121.852855,0,1,42.87,0,2,8.0,0,0,0,0,0,0,0,0,0,1,1,70.45,70.45,0.0,10,42.87,123.32,0
1,39,1,2,34.115192,-118.61017,8,28,7.73,0,2,13.0,0,1,1,0,1,1,1,1,1,0,0,100.35,2799.0,0.0,0,216.44,3015.44,1
0,27,0,0,34.156629,-119.117218,0,62,23.88,1,2,47.0,1,1,1,0,0,0,0,1,1,1,0,92.05,5755.8,14.21,0,1480.56,7222.15,1
0,21,0,0,38.556306,-121.495817,0,5,3.61,0,1,69.0,1,0,0,1,0,0,0,1,0,0,0,54.2,308.25,0.0,0,18.05,326.3,0
0,56,0,0,37.089111,-122.062213,0,1,26.0,0,2,8.0,0,0,0,0,0,0,0,1,0,0,2,70.75,70.75,0.0,0,26.0,96.75,0
1,26,0,0,40.704293,-122.803899,0,35,39.84,0,2,48.0,0,1,1,0,1,1,1,1,1,1,0,102.35,3626.1,0.0,0,1394.4,5020.5,0
0,25,1,0,33.527605,-116.666551,1,30,4.82,1,2,41.0,0,0,0,0,0,1,1,1,0,1,0,85.0,2624.25,0.0,0,144.6,2768.85,0
1,70,0,0,40.077028,-121.494168,0,15,46.38,1,2,19.0,0,0,0,0,0,0,0,1,0,0,0,75.65,1146.65,0.0,0,695.7,1842.35,0
1,36,0,2,32.695681,-116.798386,0,70,26.67,1,2,17.0,1,1,1,1,1,1,1,1,2,1,0,114.6,7882.5,0.0,0,1866.9,9749.4,1
1,37,0,2,34.174493,-117.87068,0,66,32.12,1,1,17.0,1,1,0,1,0,0,0,1,2,0,0,65.7,4378.9,0.0,0,2119.92,6498.82,1
1,68,1,0,33.362575,-117.299644,6,55,42.9,1,2,27.0,0,0,0,0,0,0,0,1,2,1,0,74.0,4052.4,0.0,0,2359.5,6411.9,1
0,66,1,0,32.85723,-117.209774,2,55,42.82,1,2,27.0,0,1,1,0,0,0,0,0,0,1,0,85.45,4874.7,0.0,90,2355.1,7319.8,0
1,72,1,0,40.877552,-121.885884,2,57,48.16,1,1,10.0,0,1,1,0,1,0,0,1,1,1,1,71.1,4140.1,0.0,0,2745.12,6885.22,1
0,34,1,0,38.128087,-121.4078,9,72,44.2,1,2,2.0,1,1,1,0,1,1,1,1,2,1,0,109.55,8165.1,0.0,0,3182.4,11347.5,1
1,48,1,0,39.225634,-121.156163,8,54,14.18,0,1,25.0,1,1,0,0,1,1,1,1,2,1,0,74.55,4191.45,0.0,0,765.72,4957.17,1
1,66,1,2,38.237018,-122.77872,6,24,4.06,1,2,28.0,1,0,0,0,0,0,0,1,2,1,0,79.85,1857.75,0.0,0,97.44,1955.19,1
0,59,1,0,37.479926,-120.230424,6,2,48.39,0,0,24.0,1,0,0,0,0,1,1,1,0,1,2,62.15,113.1,0.0,0,96.78,209.88,1
1,69,0,0,39.84784,-122.544556,0,51,24.92,1,2,11.0,0,1,0,0,0,0,0,1,1,1,0,79.6,3974.7,16.73,0,1270.92,5228.89,1
1,26,0,0,37.907777,-122.127161,0,58,47.47,0,1,69.0,0,1,1,1,1,0,0,1,2,0,0,70.1,4048.95,0.0,0,2753.26,6802.21,1
0,43,1,0,34.099891,-118.414338,2,18,44.97,0,0,7.0,0,0,1,1,0,0,0,1,1,1,1,54.4,957.1,0.0,0,809.46,1766.56,1
0,61,1,3,40.637105,-121.906949,9,72,21.84,1,1,30.0,1,1,0,1,1,0,0,1,2,0,1,74.55,5430.65,0.0,0,1572.48,7003.13,1
1,45,0,0,38.52576,-123.013347,0,9,19.22,1,2,10.0,0,0,0,0,1,1,1,1,0,1,0,95.5,829.1,0.0,0,172.98,1002.08,0
0,28,1,2,32.579134,-117.119009,5,20,38.71,1,2,48.0,0,0,1,1,0,1,1,1,0,1,0,95.5,1916.2,0.0,0,774.2,2690.4,1
1,51,0,0,32.825086,-117.199424,0,69,29.38,1,1,9.0,1,1,1,1,0,1,1,1,1,1,1,78.6,5356.45,0.0,0,2027.22,7383.67,0
0,38,0,0,36.798882,-120.019511,0,7,15.84,0,1,14.0,1,1,1,0,0,0,0,1,0,0,0,61.4,438.9,0.0,0,110.88,549.78,1
0,38,0,0,40.448632,-122.306657,0,9,32.57,0,2,13.0,0,1,1,0,0,0,0,1,0,0,0,80.55,653.9,2.28,0,293.13,944.75,1
0,32,1,1,40.243494,-121.154733,10,46,49.26,1,2,18.0,1,0,1,1,0,1,1,1,2,0,1,99.65,4630.2,9.35,0,2265.96,6886.81,1
1,76,1,0,37.394536,-120.890747,10,60,17.05,0,2,21.0,0,1,1,0,1,1,0,1,1,1,0,97.95,5867.0,0.0,0,1023.0,6890.0,1
1,70,1,0,36.622237,-119.521126,1,27,39.49,1,2,7.0,0,1,1,0,0,1,1,1,0,1,0,95.55,2510.2,0.0,0,1066.23,3576.43,0
0,19,1,0,37.371862,-121.860349,2,16,27.83,1,2,52.0,1,1,1,0,0,0,1,1,0,0,0,90.7,1374.9,0.0,0,445.28,1820.18,1
0,23,1,0,32.790282,-115.689559,4,22,4.01,0,0,53.0,0,1,0,0,0,1,1,1,0,0,0,83.3,1845.9,0.0,0,88.22,1934.12,0
0,21,1,1,33.890046,-117.455583,7,41,14.73,1,2,82.0,1,1,1,0,0,1,1,1,1,1,0,101.6,3930.55,0.0,0,603.93,4534.48,1
0,76,0,0,39.203817,-121.19584,0,4,35.67,0,2,8.0,0,1,0,0,0,0,0,1,2,0,0,72.75,317.75,0.0,0,142.68,460.43,1
0,63,0,0,37.339533,-121.777179,0,24,44.09,1,2,9.0,0,0,1,0,1,0,0,1,0,1,1,88.95,2072.75,0.0,0,1058.16,3130.91,1
0,48,0,0,39.493991,-122.286363,0,8,37.79,0,0,25.0,1,0,0,0,0,0,0,0,0,1,0,49.85,365.55,13.01,10,302.32,664.86,0
1,21,1,1,37.971751,-122.611873,0,64,34.58,1,2,27.0,1,1,1,0,0,0,0,1,0,1,0,91.8,5960.5,0.0,0,2213.12,8173.62,1
0,32,1,0,40.557314,-124.081662,1,62,48.58,0,2,13.0,0,1,1,0,1,1,1,1,0,1,0,100.15,6283.3,0.0,0,3011.96,9295.26,0
0,51,1,0,38.434362,-122.86891,0,20,43.49,0,2,28.0,0,0,0,0,0,0,0,1,0,1,0,69.8,1540.35,0.0,0,869.8,2410.15,1
0,21,0,0,33.362575,-117.299644,0,57,36.14,0,0,48.0,0,1,1,1,1,0,1,1,2,0,2,69.75,3894.4,0.0,0,2059.98,5954.38,1
1,41,0,1,34.007353,-118.033683,0,12,27.07,0,0,29.0,1,0,0,0,1,1,1,1,0,1,2,69.85,837.5,0.0,0,324.84,1162.34,1
0,40,1,0,37.722727,-122.02157,4,59,8.28,0,1,22.0,0,1,0,1,1,1,1,1,2,1,1,75.95,4542.35,0.0,0,488.52,5030.87,1
1,33,1,0,33.215251,-116.53633,3,45,39.82,1,1,13.0,0,1,1,0,1,1,1,1,1,0,1,78.75,3600.65,0.0,0,1791.9,5392.55,1
1,35,1,0,39.239818,-123.565432,1,20,18.05,0,2,5.0,0,0,0,0,1,1,1,1,0,1,1,89.0,1820.45,0.0,0,361.0,2181.45,0
1,62,0,0,38.602723,-121.279913,0,49,19.08,1,2,24.0,0,0,0,0,0,0,0,0,0,0,1,75.2,3678.3,0.0,20,934.92,4633.22,0
1,60,0,0,35.652242,-119.4464,0,28,44.28,0,2,5.0,1,0,0,0,0,0,0,1,0,1,0,74.9,2068.55,0.0,0,1239.84,3308.39,0
0,47,0,0,34.167465,-118.165327,0,13,34.18,0,2,19.0,0,0,0,0,1,0,0,1,0,1,1,81.9,1028.9,0.0,0,444.34,1473.24,1
0,54,1,0,33.667145,-117.732135,1,63,21.15,1,2,24.0,0,1,0,0,0,0,0,1,0,1,0,81.55,5029.05,0.0,0,1332.45,6361.5,1
1,28,0,0,34.370378,-118.504118,0,10,34.44,0,0,69.0,0,0,0,0,0,0,1,1,0,1,0,45.55,402.6,0.0,0,344.4,747.0,0
1,50,0,0,38.147852,-120.440124,0,65,2.72,1,2,16.0,1,0,0,1,0,1,1,0,1,0,0,93.55,6069.25,0.0,30,176.8,6276.05,1
0,63,0,0,33.4725,-117.584273,0,1,16.42,0,0,21.0,1,0,0,0,0,0,0,1,0,1,0,48.45,48.45,0.0,0,16.42,64.87,1
1,49,1,0,33.507255,-117.029473,1,22,19.8,0,0,17.0,1,0,1,1,1,0,0,1,1,1,0,67.5,1544.05,0.0,0,435.6,1979.65,0
1,33,1,0,37.553469,-120.952825,0,40,23.74,1,1,22.0,0,1,0,1,1,0,0,1,1,0,1,70.75,2921.75,0.0,0,949.6,3871.35,1
1,30,0,0,38.35363,-121.44195,0,2,17.22,1,2,30.0,0,0,0,0,0,0,0,1,0,1,0,76.5,162.45,0.0,0,34.44,196.89,0
1,40,1,0,38.392559,-121.225093,5,13,29.92,0,2,21.0,1,0,0,0,0,1,1,1,0,0,0,84.05,1095.3,23.97,0,388.96,1460.29,0
0,39,0,0,40.586588,-122.903677,0,16,18.99,1,2,30.0,0,1,1,0,0,1,1,1,0,1,1,95.6,1555.65,0.0,0,303.84,1859.49,0
0,28,0,0,33.972293,-116.654195,0,67,37.5,1,2,30.0,1,1,1,0,1,0,0,1,0,1,1,102.95,6886.25,0.0,0,2512.5,9398.75,0
1,61,0,0,37.212191,-119.749323,0,3,44.97,0,2,16.0,1,0,0,1,0,0,0,0,0,1,1,82.3,214.4,0.0,20,134.91,369.31,1
0,73,1,0,34.174493,-117.87068,1,47,38.31,1,2,7.0,1,0,0,0,0,0,0,0,0,0,0,80.35,3825.85,0.0,90,1800.57,5716.42,0
1,69,0,0,37.40122,-120.514191,0,4,6.18,0,2,12.0,0,0,0,0,0,0,0,1,0,1,0,70.65,293.85,0.0,0,24.72,318.57,1
0,71,0,0,33.482243,-116.827173,0,18,7.51,0,2,24.0,0,1,0,0,0,0,0,1,2,1,0,73.55,1359.45,0.0,0,135.18,1494.63,1
1,45,1,0,35.097323,-118.171288,1,21,42.65,1,2,3.0,0,1,1,0,1,1,1,1,0,0,0,104.4,2157.95,0.0,0,895.65,3053.6,0
0,58,1,2,37.22565,-122.297533,5,62,42.05,0,1,20.0,1,0,1,1,1,0,0,1,1,1,0,70.75,4263.45,0.0,0,2607.1,6870.55,1
1,32,0,0,37.449537,-121.994813,0,7,9.25,1,2,29.0,0,0,1,0,1,1,1,1,0,1,0,98.05,713.0,0.0,0,64.75,777.75,0
1,34,0,0,33.745746,-116.514215,0,29,10.06,0,1,25.0,0,0,1,0,0,0,0,1,0,0,0,48.95,1323.7,0.0,0,291.74,1615.44,1
1,43,1,3,36.625114,-121.823565,7,53,31.86,1,1,56.0,0,0,1,1,1,1,1,1,1,1,1,78.75,3942.45,0.0,0,1688.58,5631.03,1
1,21,1,0,38.471049,-123.015549,7,72,34.95,1,2,48.0,0,1,0,0,1,1,1,1,2,1,0,99.4,7285.7,0.0,0,2516.4,9802.1,1
1,80,1,0,34.097863,-116.594561,4,34,29.66,0,2,29.0,0,0,1,0,1,0,0,1,0,1,1,85.2,2874.45,0.0,0,1008.44,3882.89,1
0,45,1,0,38.123544,-121.159078,3,48,17.03,1,1,15.0,0,0,1,1,0,1,1,1,1,1,1,69.55,3435.6,0.0,0,817.44,4253.04,1
1,47,0,0,33.942895,-117.725644,0,71,16.57,1,2,5.0,1,0,0,1,0,1,1,1,1,0,1,97.65,6687.85,0.0,0,1176.47,7864.32,1
1,78,1,0,39.108252,-123.645121,9,32,43.54,1,2,3.0,0,1,1,0,0,1,0,1,2,1,0,93.5,2970.8,0.0,0,1393.28,4364.08,1
0,41,0,0,34.108833,-118.229715,0,1,36.33,0,1,4.0,0,0,0,0,1,0,0,1,0,1,0,54.65,54.65,0.0,0,36.33,90.98,1
0,61,1,2,33.881158,-117.854783,1,72,28.86,1,2,20.0,1,1,1,1,1,1,1,1,2,1,1,116.4,8543.25,0.0,0,2077.92,10621.17,1
0,33,0,0,37.527497,-122.230941,0,53,12.92,1,2,19.0,0,1,1,0,1,1,1,1,2,0,0,105.55,5682.25,0.0,0,684.76,6367.01,1
0,73,1,0,39.710591,-123.682799,1,1,37.3,0,2,8.0,0,0,0,0,0,0,0,1,0,1,0,69.25,69.25,0.0,0,37.3,106.55,0
1,62,1,0,38.578604,-122.024579,1,15,40.7,1,2,29.0,0,0,1,0,1,1,1,1,0,1,0,101.1,1504.05,0.0,0,610.5,2114.55,0
0,40,1,0,33.992416,-117.807874,7,21,14.81,0,2,25.0,0,0,0,1,1,0,0,1,0,1,0,86.05,1818.9,0.0,0,311.01,2129.91,1
1,42,1,0,34.647959,-117.296957,1,1,12.04,0,0,5.0,1,0,0,0,1,1,1,1,0,1,0,95.0,95.0,0.0,0,12.04,107.04,0
0,74,0,0,33.845706,-118.012204,0,2,9.86,0,2,21.0,0,0,0,0,0,0,0,1,0,0,0,70.75,154.85,0.0,0,19.72,174.57,0
1,24,1,0,37.941456,-122.320968,1,65,26.75,1,0,51.0,1,1,1,0,0,1,1,1,1,0,1,72.45,4653.85,14.23,0,1738.75,6378.37,0
0,61,1,1,41.764869,-122.671316,3,52,16.87,0,2,24.0,0,1,1,1,0,0,0,1,0,0,0,85.8,4433.3,0.0,0,877.24,5310.54,1
1,42,0,0,34.002028,-118.430656,0,13,35.4,0,2,18.0,0,0,1,0,1,0,0,1,0,1,0,83.2,1060.6,0.0,0,460.2,1520.8,0
0,65,0,0,36.798882,-120.019511,0,46,2.37,1,2,20.0,1,1,1,0,1,1,1,1,1,1,0,110.0,4874.8,0.0,0,109.02,4983.82,0
0,24,1,0,34.167465,-118.165327,5,53,40.62,0,2,73.0,0,0,1,0,1,1,1,1,1,1,0,94.85,5000.2,18.55,0,2152.86,7134.51,0
0,41,0,0,38.734997,-121.463719,0,40,16.73,1,2,14.0,0,0,1,1,1,1,1,1,1,1,1,105.95,4335.2,0.0,0,669.2,5004.4,1
1,64,0,1,34.238802,-118.482296,0,23,8.4,0,0,27.0,0,1,0,1,0,0,0,0,0,0,0,54.15,1312.45,0.0,40,193.2,1545.65,1
1,19,0,0,34.017697,-118.200577,0,4,6.91,1,2,53.0,0,0,0,0,0,1,1,1,0,1,0,85.65,338.9,0.0,0,27.64,366.54,0
1,45,0,0,34.037342,-119.80079,0,9,32.31,0,0,24.0,1,0,1,1,0,1,1,1,0,1,0,68.25,576.95,0.0,0,290.79,867.74,1
0,79,0,0,38.121601,-120.133915,0,70,47.27,1,0,3.0,0,1,1,1,1,0,0,1,2,1,0,75.5,5212.65,0.0,0,3308.9,8521.55,1
1,56,1,0,37.441931,-121.878502,1,13,14.32,1,1,4.0,1,0,0,0,0,1,1,1,0,1,0,65.85,902.25,0.0,0,186.16,1088.41,1
0,32,0,0,34.093781,-118.381061,0,34,45.28,1,0,27.0,0,0,0,1,1,0,0,1,0,0,1,65.0,2157.5,0.0,0,1539.52,3697.02,1
1,77,0,0,36.902954,-120.194274,0,57,2.21,1,2,11.0,1,0,0,1,0,1,1,1,2,0,0,93.75,5625.55,0.0,0,125.97,5751.52,1
0,52,0,0,33.925833,-117.559639,0,12,36.24,1,1,30.0,1,0,1,1,0,0,0,1,0,1,2,61.65,713.75,0.0,0,434.88,1148.63,0
0,45,0,0,37.45567,-122.407992,0,7,39.02,0,2,25.0,0,0,1,1,1,1,1,1,0,1,0,100.4,715.0,0.0,0,273.14,988.14,1
0,68,0,0,38.508735,-121.678813,0,4,26.23,1,2,29.0,0,0,0,0,0,0,0,1,0,1,0,74.9,321.75,0.0,0,104.92,426.67,0
0,73,1,0,33.362575,-117.299644,1,1,31.27,1,2,11.0,0,0,0,0,0,0,0,0,0,1,0,74.45,74.45,0.0,10,31.27,115.72,0
0,29,0,0,37.750822,-121.238423,0,36,44.7,1,1,59.0,1,0,1,1,1,1,1,1,1,1,1,89.65,3348.1,0.0,0,1609.2,4957.3,1
1,41,0,0,34.037251,-118.423573,0,69,49.35,1,2,30.0,0,1,1,1,1,0,0,1,2,1,1,97.65,6743.55,0.0,0,3405.15,10148.7,1
1,35,1,0,35.013299,-116.834092,0,9,19.18,0,2,27.0,0,1,1,0,0,0,0,1,0,1,0,79.9,741.7,0.0,0,172.62,914.32,0
1,53,0,0,37.410567,-122.297152,0,30,41.66,1,2,28.0,1,1,0,0,0,1,1,1,0,1,1,94.3,2679.7,0.0,0,1249.8,3929.5,1
1,43,0,0,37.758085,-122.434801,0,24,8.99,1,1,5.0,1,0,0,0,0,0,0,0,0,1,0,55.65,1400.55,0.0,60,215.76,1676.31,0
1,44,0,1,34.097345,-117.906736,0,3,25.04,0,0,17.0,0,0,0,1,1,1,1,1,0,0,1,70.7,225.65,0.0,0,75.12,300.77,1
1,52,1,0,33.877639,-117.961212,1,72,28.86,1,2,8.0,1,1,1,0,0,1,1,1,2,1,0,99.15,7422.1,0.0,0,2077.92,9500.02,1
1,50,1,0,33.362575,-117.299644,2,4,9.67,0,0,22.0,0,0,0,1,0,0,0,1,0,0,1,50.05,179.35,0.0,0,38.68,218.03,0
